SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Label,CLV,Churn_Probability,Revenue_At_Risk
0,37,98.8,3475.55,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,Yes,3655.6,0.5898256863990412,2156.166779200335
0,8,19.2,156.85,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,153.6,0.13367661731948371,20.532728420272697
0,31,88.65,2683.2,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,No,2748.15,0.3400889130580268,934.6153464204164
0,13,74.4,896.75,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes,967.2,0.7802189768055504,754.6277943663284
0,24,98.75,2407.3,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Yes,2370.0,0.8111532946833107,1922.4333083994463
0,45,95.95,4456.65,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,No,4317.75,0.4223366831425715,1823.544213638838
1,69,105.4,6998.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,No,7272.6,0.045933962847416375,334.05933820412037
0,2,20.25,36.8,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,40.5,0.13151322677845806,5.3262856845275515
0,61,106.0,6547.7,1,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,Yes,6466.0,0.29122587086919755,1883.0664810402313
0,41,104.7,4346.4,1,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Yes,4292.7,0.7863916783027419,3375.74355745018
0,44,49.05,2265.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,No,2158.2,0.2646636942243293,571.1971848749474
0,39,35.55,1309.15,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,No,1386.4499999999998,0.08849507698889024,122.69399949124686
0,72,65.1,4754.3,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,No,4687.2,0.007198269801350889,33.739730212891885
1,13,96.85,1235.55,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,No,1259.05,0.7661200210280693,964.5834124753907
0,51,69.75,3562.5,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,No,3557.25,0.1620958127689959,576.6153299725107
1,71,99.2,7213.75,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,No,7043.2,0.09707509727787861,683.7193251475546
1,22,96.7,2082.95,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Yes,2127.4,0.8387842880668154,1784.429694433343
0,2,55.05,102.75,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,Yes,110.1,0.7481546668686275,82.37182882223588
0,56,106.8,5914.4,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,No,5980.8,0.5779798150159681,3456.781677647502
0,1,51.25,51.25,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,51.25,0.45820071142590557,23.48278646057766
0,23,57.75,1282.85,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,No,1328.25,0.08303588595003833,110.29241551313841
1,66,70.85,4738.85,0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,No,4676.099999999999,0.06134328820468131,286.84734997391024
0,1,19.55,19.55,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,19.55,0.2948743209349032,5.764792974277357
1,19,88.2,1775.8,1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,Yes,1675.8,0.8156309468063274,1366.8343406580434
0,11,79.5,795.65,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,No,874.5,0.43956228930564356,384.39722199778527
0,8,19.75,145.0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,Yes,158.0,0.47419691246650514,74.9231121697078
0,52,98.15,4993.4,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,No,5103.8,0.26484304337358056,1351.7059247700804
0,3,20.25,61.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,No,60.75,0.13406301789304545,8.144328337002511
0,51,79.15,4018.55,0,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,No,4036.65,0.25915234979222496,1046.1073327887848
1,15,75.65,1146.65,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Yes,1134.75,0.6127350910532257,695.3011445726478
1,64,94.25,6081.4,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,No,6032.0,0.325069107092657,1960.816853982907
0,37,40.2,1478.85,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,No,1487.4,0.3492728045884826,519.508369544909
0,13,19.95,243.65,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,No,259.34999999999997,0.028364251645913476,7.356268664367659
0,49,55.35,2633.95,0,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,No,2712.15,0.18072933012028933,490.1650526857427
1,45,102.15,4735.35,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,No,4596.75,0.35575625618907664,1635.322570637138
0,18,71.1,1247.75,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,No,1279.8,0.5002487366659342,640.2183331850625
1,1,74.7,74.7,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Yes,74.7,0.9398180799896733,70.2044105752286
0,68,54.1,3794.5,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,No,3678.8,0.04557178938961761,167.6494988065253
0,54,19.65,1008.7,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,1061.1,0.05354924745497722,56.82110647447632
1,23,88.45,2130.55,0,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,No,2034.3500000000001,0.44332579754096146,901.879836227455
0,17,76.65,1313.55,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Yes,1303.0500000000002,0.6103717888082321,795.3449594065669
0,71,80.4,5727.15,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,No,5708.400000000001,0.0034465265377497324,19.674152088090576
0,67,19.25,1372.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,No,1289.75,0.028089939003885445,36.228998830261254
0,14,84.8,1203.9,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,No,1187.2,0.7864203030873882,933.6381838253473
1,1,25.8,25.8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Yes,25.8,0.8248021106817847,21.279894455590046
0,63,19.5,1215.1,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,No,1228.5,0.021312795797110016,26.182769636749654
0,41,68.6,2877.05,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,No,2812.6,0.14331384018942128,403.08450691676626
0,17,92.6,1579.7,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,No,1574.1999999999998,0.6047427550114369,951.9860449390039
0,56,100.55,5514.95,0,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,No,5630.8,0.35291628266392117,1987.2010044240074
0,5,20.55,96.1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,No,102.75,0.24240137097803413,24.90674086799301
0,2,42.6,72.4,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Yes,85.2,0.7741011184069204,65.95341528826962
0,3,19.6,55.25,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,No,58.800000000000004,0.26094398304397215,15.343506202985564
0,37,67.45,2443.3,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,No,2495.65,0.09121652737125303,227.64452653406764
0,29,68.85,1970.5,1,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Yes,1996.6499999999999,0.4000283373867922,798.7165798433386
0,8,43.55,335.4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,No,348.4,0.34592222907005765,120.51930460800808
0,63,109.85,7002.95,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,No,6920.549999999999,0.2649270737001427,1833.4410598955221
0,7,20.65,158.95,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,No,144.54999999999998,0.11289830523400635,16.319450021575616
0,3,95.4,293.15,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,No,286.20000000000005,0.6456199587487365,184.7764321938884
0,72,21.0,1493.75,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,No,1512.0,0.002751762762901709,4.160665297507384
