SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Type,Churn_Label,TenureGroup,ChargeGroup,Revenue,CLV,CLV_Segment,RiskScore,RiskLevel
0,35,20.1,655.3,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,24-48,Low,703.5,703.5,Medium Value,0,Low Risk
0,17,24.8,475.25,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,12-24,Low,421.6,421.6,Low Value,3,Medium Risk
1,8,19.65,164.3,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,Month-to-month,Yes,0-12,Low,157.2,157.2,Low Value,5,High Risk
0,10,95.1,865.1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,Month-to-month,No,0-12,High,951.0,951.0,Medium Value,5,High Risk
0,68,88.85,6132.7,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,Two year,No,48+,High,6041.799999999999,6041.799999999999,High Value,1,Low Risk
0,45,78.8,3597.5,0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,One year,No,24-48,High,3546.0,3546.0,High Value,1,Low Risk
0,2,19.85,35.9,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,One year,Yes,0-12,Low,39.7,39.7,Low Value,3,Medium Risk
0,37,20.35,697.65,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,Month-to-month,No,24-48,Low,752.95,752.95,Medium Value,2,Low Risk
0,4,24.25,96.05,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,0-12,Low,97.0,97.0,Low Value,5,High Risk
0,10,45.25,428.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Month-to-month,No,0-12,Medium,452.5,452.5,Low Value,5,High Risk
0,1,20.05,20.05,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,No,0-12,Low,20.05,20.05,Low Value,5,High Risk
0,65,69.55,4459.15,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,Two year,No,48+,Medium,4520.75,4520.75,High Value,0,Low Risk
0,57,19.5,1167.6,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,Two year,No,48+,Low,1111.5,1111.5,Medium Value,0,Low Risk
0,3,74.75,238.1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,0-12,High,224.25,224.25,Low Value,6,High Risk
0,2,69.65,145.15,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Month-to-month,Yes,0-12,Medium,139.3,139.3,Low Value,5,High Risk
0,49,30.2,1453.1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,No,48+,Low,1479.8,1479.8,Medium Value,2,Low Risk
0,4,45.65,191.05,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Month-to-month,Yes,0-12,Medium,182.6,182.6,Low Value,5,High Risk
0,70,57.8,4039.3,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,Two year,No,48+,Medium,4046.0,4046.0,High Value,0,Low Risk
0,53,19.85,1039.45,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,One year,No,48+,Low,1052.0500000000002,1052.0500000000002,Medium Value,0,Low Risk
0,53,25.55,1336.1,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,Two year,No,48+,Low,1354.15,1354.15,Medium Value,0,Low Risk
0,1,75.05,75.05,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Month-to-month,Yes,0-12,High,75.05,75.05,Low Value,6,High Risk
0,22,24.85,493.4,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,Month-to-month,No,12-24,Low,546.7,546.7,Low Value,3,Medium Risk
1,52,49.15,2550.9,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,Month-to-month,Yes,48+,Medium,2555.7999999999997,2555.7999999999997,Medium Value,2,Low Risk
1,65,110.35,7246.15,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,Two year,No,48+,High,7172.75,7172.75,High Value,1,Low Risk
0,48,24.55,1203.95,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,One year,No,24-48,Low,1178.4,1178.4,Medium Value,0,Low Risk
0,2,34.7,62.25,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,Yes,0-12,Low,69.4,69.4,Low Value,5,High Risk
0,3,107.95,313.6,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,Month-to-month,No,0-12,High,323.85,323.85,Low Value,6,High Risk
0,45,81.4,3775.85,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Month-to-month,No,24-48,High,3663.0000000000005,3663.0000000000005,High Value,3,Medium Risk
0,1,80.0,80.0,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Month-to-month,Yes,0-12,High,80.0,80.0,Low Value,6,High Risk
0,61,73.8,4616.05,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,Two year,No,48+,High,4501.8,4501.8,High Value,1,Low Risk
0,3,64.4,195.65,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,Month-to-month,No,0-12,Medium,193.20000000000002,193.20000000000002,Low Value,5,High Risk
1,40,103.75,4188.4,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,One year,No,24-48,High,4150.0,4150.0,High Value,1,Low Risk
0,1,71.1,71.1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Month-to-month,No,0-12,High,71.1,71.1,Low Value,6,High Risk
0,1,49.9,49.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Month-to-month,No,0-12,Medium,49.9,49.9,Low Value,5,High Risk
0,51,24.6,1266.4,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,One year,No,48+,Low,1254.6000000000001,1254.6000000000001,Medium Value,0,Low Risk
1,2,49.25,91.1,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,98.5,98.5,Low Value,5,High Risk
0,52,30.1,1623.4,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,One year,No,48+,Low,1565.2,1565.2,Medium Value,0,Low Risk
0,51,83.4,4149.45,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Month-to-month,No,48+,High,4253.400000000001,4253.400000000001,High Value,3,Medium Risk
0,1,20.45,20.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Month-to-month,No,0-12,Low,20.45,20.45,Low Value,5,High Risk
0,31,75.25,2344.5,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,One year,No,24-48,High,2332.75,2332.75,Medium Value,1,Low Risk
0,47,20.55,1013.05,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,One year,No,24-48,Low,965.85,965.85,Medium Value,0,Low Risk
0,3,75.1,270.7,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Month-to-month,Yes,0-12,High,225.29999999999998,225.29999999999998,Low Value,6,High Risk
1,22,20.05,417.0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,One year,No,12-24,Low,441.1,441.1,Low Value,1,Low Risk
0,1,20.65,20.65,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Month-to-month,No,0-12,Low,20.65,20.65,Low Value,5,High Risk
0,72,85.15,6316.2,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,Two year,No,48+,High,6130.8,6130.8,High Value,1,Low Risk
0,3,50.15,168.15,1,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,Month-to-month,Yes,0-12,Medium,150.45,150.45,Low Value,5,High Risk
1,47,84.95,4018.05,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,One year,No,24-48,High,3992.65,3992.65,High Value,1,Low Risk
0,72,66.5,4811.6,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,Two year,No,48+,Medium,4788.0,4788.0,High Value,0,Low Risk
0,66,63.3,4189.7,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,Two year,No,48+,Medium,4177.8,4177.8,High Value,0,Low Risk
0,35,83.15,2848.45,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Month-to-month,No,24-48,High,2910.25,2910.25,High Value,3,Medium Risk
0,29,84.9,2516.2,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Month-to-month,No,24-48,High,2462.1000000000004,2462.1000000000004,Medium Value,3,Medium Risk
0,2,20.55,33.6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,Month-to-month,No,0-12,Low,41.1,41.1,Low Value,5,High Risk
0,4,49.25,208.45,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Month-to-month,No,0-12,Medium,197.0,197.0,Low Value,5,High Risk
0,25,79.85,2015.35,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Month-to-month,Yes,24-48,High,1996.2499999999998,1996.2499999999998,Medium Value,3,Medium Risk
0,65,59.6,3739.8,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,Two year,No,48+,Medium,3874.0,3874.0,High Value,0,Low Risk
1,27,104.65,2964.0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,One year,No,24-48,High,2825.55,2825.55,High Value,1,Low Risk
0,29,75.3,2263.4,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,Month-to-month,No,24-48,High,2183.7,2183.7,Medium Value,3,Medium Risk
0,29,80.1,2211.8,0,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,Month-to-month,No,24-48,High,2322.8999999999996,2322.8999999999996,Medium Value,3,Medium Risk
0,1,19.55,19.55,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,Month-to-month,Yes,0-12,Low,19.55,19.55,Low Value,5,High Risk
0,20,81.0,1683.7,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,12-24,High,1620.0,1620.0,Medium Value,3,Medium Risk
0,58,24.7,1519.0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,Two year,No,48+,Low,1432.6,1432.6,Medium Value,0,Low Risk
0,14,86.0,1164.05,0,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,Month-to-month,No,12-24,High,1204.0,1204.0,Medium Value,3,Medium Risk
0,72,25.4,1710.9,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,Two year,No,48+,Low,1828.8,1828.8,Medium Value,0,Low Risk
